,Value,abc,Abc,aBc,abC,ABc,AbC,aBC,ABC,vA_A,vB_A,vC_A,B_mult,C_mult
340,0.571312712,0.089081413,0.076697196,0.069182735,0.173709081,0.237844097,0.071637373,0.072620059,0.209228046,1,0.009166878,0.709649374,0.65197148,0.389142911
341,0.404765552,0.089467801,0.007947087,0.091791447,0.093758294,0.079319073,0.200243592,0.251039331,0.186433374,1,0.054085324,0.351942515,0.175996666,0.521972526
342,0.479342518,0.188665304,0.193343576,0.140733578,0.05481975,0.110041891,0.026716774,0.078135623,0.207543503,1,0.081051531,0.720289252,0.082360321,0.39004746
343,0.398643198,0.13219634,0.137420453,0.173978691,0.088025892,0.031327653,0.149044207,0.103533355,0.184473409,1,0.491726979,0.062961867,0.20262649,0.346978175
344,0.857597573,0.102725203,0.110342386,0.085439175,0.04084779,0.198334153,0.085111698,0.177859305,0.19934029,1,0.650044112,0.742291057,0.863521168,0.140006358
345,0.861788472,0.214977528,0.128774516,0.016559068,0.055646235,0.12678374,0.148853116,0.104705672,0.203700125,1,0.942989856,0.723425634,0.292880983,0.671572364
346,0.679844679,0.021541232,0.048359882,0.334139978,0.02211886,0.188333303,0.08030345,0.2391461,0.066057194,1,0.653447545,0.855082758,0.799060064,0.042280746
347,0.639587845,0.117849224,0.124528138,0.015021166,0.060028172,0.143991762,0.165735672,0.244096602,0.128749265,1,0.074229664,0.707426115,0.597826196,0.823951162
348,0.506083172,0.143522766,0.149529811,0.140820849,0.148191754,0.167521956,0.125278675,0.113401431,0.011732759,1,0.861523872,0.388154052,0.744692092,0.658340226
349,0.496801977,0.110507035,0.034016969,0.15678529,0.160066125,0.170342072,0.147426538,0.110310439,0.110545532,1,0.627083297,0.497332494,0.38016012,0.49056056
350,0.471811402,0.174290458,0.02393492,0.150658693,0.089891269,0.184459127,0.090944515,0.192310365,0.093510653,1,0.941322741,0.131055374,0.334831038,0.146854893
351,0.516844169,0.177830635,0.163028405,0.018063021,0.208885926,0.192916548,0.006759973,0.025635022,0.206880471,1,0.456461387,0.193341138,0.467702519,0.66384129
352,0.382050762,0.104393644,0.170680909,0.165826574,0.166546611,0.052717564,0.188099942,0.106248749,0.045486005,1,0.459653721,0.560251361,0.039510295,0.25893237
353,0.594527983,0.229017589,0.054954996,0.0414415,0.186542922,0.142030043,0.156870807,0.135567532,0.05357461,1,0.920871355,0.668012023,0.15294921,0.813085747
354,0.425214098,0.154313727,0.16072631,0.078312541,0.168394573,0.185419088,0.050817305,0.1447369,0.057279556,1,0.635057139,0.081702354,0.498188258,0.970157567
355,0.47211491,0.110032644,0.007231146,0.129281148,0.154699856,0.067155523,0.15767108,0.11674514,0.257183463,1,0.319032476,0.392345904,0.276148282,0.163308953
356,0.668944443,0.078845406,0.215121689,0.006973589,0.076707955,0.107936823,0.168143946,0.199886267,0.146384324,1,0.021253766,0.746512088,0.761599908,0.493364965
357,0.392862519,0.182011762,0.098640939,0.006311969,0.183169319,0.199452226,0.048380631,0.08635818,0.195674975,1,0.087218771,0.037267076,0.14882269,0.44127176
358,0.374984306,0.169239419,0.103472016,0.17900249,0.058875717,0.221308485,0.015067436,0.200016282,0.053018155,1,0.453344786,0.212919046,0.746182884,0.602407195
359,0.444858494,0.147721578,0.240732914,0.109384259,0.170276177,0.112204895,0.076342185,0.088769013,0.05456898,1,0.785726261,0.325709578,0.56448771,0.768139769
360,0.23567504,0.209105586,0.18090155,0.212233211,0.148570311,0.020408175,0.142347091,0.060848347,0.025585729,1,0.212025591,0.123911344,0.108948187,0.907469974
361,0.391809173,0.206788187,0.034012771,0.020015846,0.200352891,0.207010305,0.167228667,0.034988381,0.129602952,1,0.186008575,0.0048765,0.088185829,0.113070907
362,0.569364983,0.064902002,0.064224902,0.045580857,0.212791664,0.008373802,0.227105114,0.250055245,0.126966414,1,0.68755472,0.411730168,0.846921478,0.838360405
363,0.423380843,0.216973918,0.192902226,0.044396989,0.186045418,0.002043739,0.150756261,0.005519053,0.201362397,1,0.266675918,0.221777197,0.259978897,0.310416789
364,0.575064595,0.146477424,0.217542207,0.088410131,0.099940366,0.133588793,0.065656698,0.074714324,0.173670056,1,0.479632887,0.456219128,0.960958103,0.46419499
365,0.527853521,0.085325737,0.084258745,0.145371402,0.079135237,0.200285881,0.101740936,0.204438673,0.099443388,1,0.766885013,0.533345335,0.056742478,0.122089771
366,0.328996477,0.045363685,0.212142005,0.21248565,0.01301152,0.128555771,0.045952878,0.25724302,0.085245471,1,0.227447654,0.275389554,0.09558695,0.534263199
367,0.480501961,0.024636307,0.013481277,0.272175007,0.228402099,0.124519287,0.281077856,0.038251331,0.017456836,1,0.495171337,0.356581878,0.976862698,0.792269385
368,0.468231321,0.039366735,0.143836734,0.114040403,0.231846296,0.20352502,0.037277448,0.017158758,0.212948605,1,0.069527125,0.383445157,0.63783834,0.155603375
369,0.32787112,0.087950408,0.020296967,0.21363088,0.041835119,0.09708002,0.186542786,0.185925361,0.166738459,1,0.025421144,0.0493093,0.153408088,0.907278933
370,0.640142954,0.015428369,0.139762693,0.213596357,0.215172162,0.267508036,0.051073789,0.087476626,0.009981968,1,0.787523292,0.605976843,0.997084987,0.266070519
371,0.353904913,0.0205175,0.031059805,0.008646365,0.180738513,0.121688962,0.30670064,0.293920961,0.036727253,1,0.19946607,0.010001852,0.975133674,0.463825877
372,0.435399252,0.095741494,0.19893786,0.185368897,0.10963411,0.072836872,0.080658372,0.13754478,0.119277616,1,0.35132203,0.463964582,0.935359011,0.189161864
373,0.552215938,0.201333755,0.040867282,0.245889357,0.053440609,0.166696319,0.151591319,0.069115445,0.071065913,1,0.696549133,0.839522377,0.598819224,0.526009522
374,0.574760544,0.177517821,0.193881442,0.014670877,0.233665688,0.124236157,0.133150843,0.090358488,0.032518684,1,0.678415967,0.808329286,0.390225747,0.7696703
375,0.618525396,0.122593316,0.08839915,0.017431178,0.102985886,0.19617084,0.131425674,0.192901701,0.148092255,1,0.691891659,0.17854112,0.050653087,0.863076779
376,0.609296801,0.18558728,0.10683984,0.09360387,0.116350985,0.149991738,0.211059203,0.047765115,0.088801968,1,0.763543044,0.588592536,0.415941776,0.656539365
377,0.616920734,0.199273391,0.028091161,0.04758718,0.088826246,0.297532084,0.243957478,0.080340795,0.014391665,1,0.60993146,0.387733234,0.604792228,0.935021645
378,0.495510578,0.158667067,0.075911241,0.105560453,0.086111076,0.116495476,0.024354306,0.239937451,0.19296293,1,0.682033123,0.238824403,0.572564192,0.771359
379,0.587184593,0.213368608,0.274575918,0.041807441,0.027223183,0.008340353,0.258700662,0.026686662,0.149297173,1,0.679847884,0.235334642,0.307050419,0.527006694
380,0.491848975,0.127606006,0.191893022,0.016431778,0.063662818,0.117459843,0.161942644,0.169634295,0.151369594,1,0.000972484,0.318209108,0.584583096,0.206287644
381,0.284142128,0.18563476,0.120751921,0.154567562,0.107444072,0.14082651,0.026332268,0.176596842,0.087846066,1,0.375705666,0.372732672,0.08948241,0.110432912
382,0.762929108,0.111978637,0.026234965,0.063222022,0.21695332,0.164130635,0.140322151,0.078464976,0.198693293,1,0.698811587,0.824386134,0.483751695,0.463492126
383,0.392557619,0.009913743,0.111326232,0.159058067,0.076132095,0.043374929,0.251245162,0.228273987,0.120675785,1,0.076561618,0.200684667,0.244906425,0.625593115
384,0.608565491,0.069815595,0.089376121,0.1401868,0.072570069,0.090227457,0.231653031,0.204630079,0.101540848,1,0.173640241,0.992772991,0.437455649,0.000192294
385,0.496332127,0.119636593,0.02740252,0.11280685,0.094463789,0.159729849,0.147291018,0.210977234,0.127692147,1,0.061478301,0.960304224,0.171377174,0.18905222
386,0.557585575,0.278269412,0.047626762,0.064156169,0.195188734,0.01560965,0.105939879,0.151935924,0.14127347,1,0.004575918,0.998457613,0.72001615,0.915642221
387,0.603884129,0.216310278,0.093346423,0.010570154,0.090257091,0.175771696,0.256328235,0.104000003,0.053416119,1,0.232458399,0.646160814,0.784111778,0.908471553
388,0.6082375,0.039345055,0.182295482,0.130329182,0.006195934,0.15524708,0.180242909,0.107206254,0.199138105,1,0.330246874,0.186904723,0.781650585,0.114179477
389,0.454915933,0.056972854,0.123924096,0.195367203,0.121009868,0.171544224,0.185154843,0.039231056,0.106795856,1,0.320126617,0.104364562,0.614947859,0.61324278
390,0.70304911,0.011325327,0.089104345,0.195090876,0.10552571,0.131453177,0.211350399,0.046128477,0.210021689,1,0.919181618,0.163059362,0.272433778,0.388792693
391,0.459333406,0.151295892,0.07248554,0.06959204,0.191059353,0.0754399,0.199963672,0.113421877,0.126741725,1,0.300343701,0.527705808,0.940361434,0.326326549
392,0.502475916,0.116311433,0.005322971,0.124618751,0.149369518,0.193408393,0.06118352,0.180006724,0.169778691,1,0.749441009,0.354254535,0.086717688,0.272050215
393,0.436084763,0.13193502,0.168309679,0.144336728,0.103183429,0.198918406,0.067926304,0.181819033,0.003571401,1,0.846432796,0.349050284,0.379145093,0.095073404
394,0.645625133,0.103515411,0.21211939,0.046024878,0.043513241,0.056091589,0.220848054,0.222051122,0.095836315,1,0.256852025,0.747064601,0.70658782,0.527900846
395,0.118098053,0.143126907,0.003290287,0.127410673,0.253061208,0.050805239,0.001850933,0.285558412,0.134896343,1,0.162583374,0.48703923,0.506180018,0.292346303
396,0.185929061,0.285929377,0.133193633,0.084580255,0.174435323,0.058344507,0.096652373,0.162692174,0.004172358,1,0.360870019,0.560724747,0.201174537,0.097059674
397,0.515717859,0.161167824,0.159738658,0.111466705,0.132203507,0.127160574,0.110164745,0.147661247,0.050436739,1,0.826718784,0.397210632,0.85448458,0.486244755
398,0.494403705,0.092704588,0.048523717,0.051538143,0.182300042,0.142314059,0.146286089,0.176046706,0.160286656,1,0.114834182,0.544786462,0.396036445,0.589380088
399,0.527912881,0.15753159,0.127153972,0.075632341,0.102109959,0.198996235,0.094610805,0.195502189,0.04846291,1,0.952466827,0.253225254,0.456662836,0.315596701
400,0.597234941,0.035493899,0.126537095,0.227200558,0.219507961,0.001385021,0.261621572,0.017205424,0.111048471,1,0.897723321,0.349811665,0.999401253,0.329429549
401,0.266526435,0.159404609,0.006746738,0.077717922,0.209460604,0.077162336,0.223992403,0.161767518,0.08374787,1,0.346554355,0.023657181,0.611378551,0.742563879
402,0.28803032,0.042407761,0.074194598,0.106088623,0.261261979,0.054780416,0.023146079,0.181801972,0.256318571,1,0.209455581,0.126929035,0.713205513,0.826929677
403,0.563633428,0.0748078,0.096041219,0.167409527,0.020212233,0.127083799,0.138695291,0.167498931,0.208251199,1,0.14340417,0.687788064,0.239977407,0.102166109
404,0.312241817,0.140465272,0.199990753,0.167352767,0.173557907,0.024089264,0.074203556,0.100087694,0.120252788,1,0.28000061,0.376934834,0.635020918,0.537994606
405,0.417895765,0.087919111,0.009255499,0.109841939,0.195081744,0.144693487,0.211655871,0.054566377,0.18698597,1,0.239957448,0.016412475,0.927584458,0.104512664
406,0.518004903,0.081918624,0.305983737,0.119738867,0.055919894,0.04538333,0.09119605,0.16697687,0.132882628,1,0.55079467,0.186806381,0.771697412,0.927487624
407,0.456241003,0.05361394,0.191151243,0.033044033,0.146324438,0.210266238,0.180045874,0.155152486,0.030401748,1,0.042151251,0.159499904,0.908252204,0.368065639
408,0.83225901,0.049453448,0.082311234,0.139708532,0.087569122,0.168609145,0.156504682,0.181174987,0.13466885,1,0.688595506,0.753386846,0.486119103,0.918056462
409,0.7332922,0.182425653,0.173931584,0.006628674,0.090577079,0.12416011,0.1659518,0.160883744,0.095441357,1,0.569650409,0.935484007,0.895773254,0.36996267
410,0.40222381,0.151595435,0.147554471,0.15706039,0.136009643,0.116594637,0.084926607,0.002888341,0.203370475,1,0.092569841,0.151714363,0.51965146,0.098743863
411,0.505447632,0.107521298,0.150527231,0.034560621,0.183317489,0.047227128,0.196635546,0.11772468,0.162486007,1,0.543424359,0.304691011,0.467981077,0.683083988
412,0.473422648,0.118016037,0.136722393,0.017022351,0.221991615,0.108495198,0.142878544,0.047779763,0.2070941,1,0.331453167,0.012337547,0.730888378,0.424993771
413,0.501792739,0.062006135,0.160041834,0.130699881,0.127071725,0.024913305,0.146568907,0.175175756,0.173522456,1,0.406152387,0.340931077,0.724764561,0.929780447
414,0.589299898,0.214474474,0.034959146,0.037471239,0.135331474,0.058432112,0.151396596,0.166035064,0.201899894,1,0.870109749,0.316522617,0.770973919,0.879146438
415,0.138450281,0.237271302,0.074473465,0.142156893,0.284195524,0.059953276,0.010032743,0.160074468,0.031842329,1,0.879360679,0.008506181,0.447864651,0.798718306
416,0.453139434,0.01827802,0.153136323,0.030435044,0.157301948,0.147176053,0.068263626,0.214237892,0.211171093,1,0.234504439,0.245605539,0.349391361,0.420300527
417,0.567723806,0.090404618,0.159142814,0.100020847,0.133062513,0.200147793,0.135455847,0.069985377,0.11178019,1,0.161856021,0.812690444,0.680472286,0.284343144
418,0.585347975,0.198546817,0.175587361,0.083869426,0.027816911,0.010335666,0.1998318,0.145956397,0.158055621,1,0.357141068,0.617025848,0.778939168,0.245220661
419,0.260124884,0.08381341,0.113698863,0.214095053,0.13226947,0.149607504,0.005351245,0.212301135,0.088863321,1,0.343041488,0.149984101,0.054096318,0.460965404
420,0.30370044,0.144895099,0.112726273,0.139407947,0.166866019,0.069050756,0.16029536,0.195413305,0.011345241,1,0.404047252,0.765601826,0.17785293,0.154316678
421,0.516442164,0.07917856,0.008423427,0.284770984,0.029252079,0.132387288,0.06189632,0.117652671,0.286438669,1,0.356103923,0.300221987,0.855052547,0.090270219
422,0.511526935,0.079886036,0.251046162,0.079452447,0.143256755,0.276200528,0.095075544,0.02814424,0.046938288,1,0.226070218,0.435440752,0.768714839,0.504923771
423,0.572220147,0.055984389,0.255787726,0.160779009,0.16660684,0.168923842,0.05260319,0.08466265,0.054652354,1,0.81333375,0.863163954,0.317778048,0.481027895
424,0.69006332,0.018539171,0.23485991,0.114482663,0.010079395,0.235774921,0.12837129,0.181420743,0.076471907,1,0.606505534,0.665773968,0.085157161,0.423196575
425,0.707912347,0.051147476,0.143512069,0.157913409,0.092769107,0.143587375,0.167757315,0.093732158,0.14958109,1,0.938811488,0.019915854,0.624185344,0.283807155
426,0.772217504,0.078773495,0.162799574,0.074678881,0.140585507,0.024508431,0.153490975,0.210222012,0.154941124,1,0.657882442,0.886519113,0.742943873,0.618860189
427,0.428971715,0.16991629,0.138652365,0.10409166,0.191589504,0.11596332,0.066870588,0.15363249,0.059283782,1,0.796078606,0.018008606,0.934344577,0.426984495
428,0.460708681,0.185824711,0.230897747,0.074230208,0.030450893,0.047776226,0.140104502,0.219738401,0.070977311,1,0.194301539,0.788302715,0.179998747,0.422511426
429,0.598401256,0.164169581,0.151409415,0.114214792,0.139286013,0.120212088,0.117421592,0.009645885,0.183640633,1,0.704913086,0.442785427,0.0314894,0.313263153
430,0.127451873,0.242450056,0.03557232,0.205084674,0.255597428,0.036758901,0.12095932,0.088036662,0.015540638,1,0.138193196,0.501640436,0.23980661,0.498574065
431,0.6362423,0.011913907,0.24402782,0.162471524,0.137071677,0.057744439,0.109490595,0.095665297,0.181614742,1,0.123458034,0.736590028,0.075283527,0.7831837
432,0.388221832,0.038160921,0.119772184,0.145818896,0.258873621,0.10843652,0.124782242,0.152098474,0.052057143,1,0.802746344,0.050828437,0.528365962,0.437238293
433,0.411467348,0.198997126,0.300295626,0.272285976,0.027316684,0.058287502,0.0168062,0.060756741,0.065254145,1,0.789787389,0.126409197,0.557329577,0.771166405
434,0.535598619,0.016420933,0.089447062,0.048454224,0.208179595,0.072019319,0.233281755,0.2072431,0.124954013,1,0.895437591,0.343110061,0.247213642,0.351927428
435,0.433056563,0.111676001,0.159444501,0.106260057,0.150399947,0.148688945,0.090277542,0.154444911,0.078808097,1,0.545044276,0.626340865,0.351480654,0.055234156
436,0.352176535,0.326527034,0.058695212,0.066545003,0.053469383,0.106484867,0.021003643,0.173020578,0.194254281,1,0.463539151,0.185695461,0.8590347,0.088580168
437,0.563394886,0.125427846,0.002429495,0.063705866,0.113077774,0.259685618,0.201419175,0.129512741,0.104741485,1,0.080243425,0.53369337,0.241029286,0.959369385
438,0.531303989,0.010667759,0.240300802,0.05589911,0.201180741,0.203204825,0.033742717,0.092869135,0.162134911,1,0.001434338,0.352704715,0.548572386,0.966362007
439,0.350070649,0.194457444,0.153133314,0.15095046,0.054571503,0.162749068,0.01471356,0.226357935,0.043066717,1,0.487247843,0.622395688,0.289680876,0.609126953
440,0.309369195,0.13625302,0.068235786,0.108179953,0.190562249,0.042708458,0.217425608,0.146367483,0.090267444,1,0.005290775,0.262878224,0.38993911,0.328406648
441,0.651168218,0.066296221,0.105948363,0.274879122,0.137633904,0.084951527,0.147929135,0.033409204,0.148952524,1,0.583444536,0.642348817,0.955782681,0.80679973
442,0.458734108,0.146658355,0.034412005,0.115052614,0.135422126,0.079277101,0.170401266,0.137793372,0.180983161,1,0.591481339,0.301280103,0.473506332,0.270632114
443,0.49251971,0.051617058,0.025262676,0.124679389,0.265531383,0.282705659,0.004100147,0.108181954,0.137921734,1,0.463078487,0.652798318,0.701459768,0.01823285
444,0.720451922,0.095828,0.220213199,0.128163052,0.019024086,0.011970023,0.194397648,0.112072961,0.21833103,1,0.916684528,0.402575901,0.03485819,0.681562139
445,0.761365835,0.146156647,0.147233907,0.068587365,0.15477607,0.151389263,0.14329495,0.053337661,0.135224136,1,0.847281178,0.906492657,0.05140468,0.534004456
446,0.354016456,0.017142709,0.022306778,0.292451,0.051690667,0.300894906,0.026840745,0.139297523,0.149375673,1,0.054998457,0.010583482,0.357698804,0.141930222
447,0.430550948,0.181885328,0.000420268,0.249147445,0.045998447,0.238514021,0.210889378,0.028249587,0.044895526,1,0.206907941,0.513024934,0.199317684,0.839291797
448,0.392822941,0.20092278,0.067754913,0.184743495,0.077979964,0.11419998,0.183401769,0.099710367,0.071286732,1,0.750195652,0.296075376,0.21401116,0.277935291
449,0.678860004,0.117934659,0.003846193,0.195227125,0.034392916,0.264447649,0.113340093,0.018776617,0.252034749,1,0.548941415,0.002602388,0.611757043,0.821639042
450,0.629883898,0.177960676,0.157368618,0.111107744,0.163828314,0.106704444,0.122023401,0.028723959,0.132282844,1,0.802657259,0.682805483,0.039494551,0.946988515
451,0.379775863,0.192361472,0.076742832,0.065570413,0.085543863,0.227050038,0.143256684,0.181401955,0.028072743,1,0.170258534,0.615154639,0.541465869,0.240901081
452,0.612005019,0.060386728,0.203997919,0.008086021,0.077578564,0.208504897,0.183491653,0.119594186,0.13836003,1,0.350583945,0.204968825,0.389944326,0.787568673
453,0.464734952,0.067503694,0.146323936,0.044831149,0.202463366,0.143787201,0.059133004,0.133305492,0.202652158,1,0.212105934,0.473878496,0.53787404,0.152998495
454,0.49714933,0.167586024,0.057398429,0.155857111,0.1071946,0.105280394,0.165744874,0.112618677,0.128319892,1,0.540745659,0.55388175,0.618884105,0.163030551
455,0.459612163,0.297328469,0.03384579,0.030539011,0.027828192,0.014656165,0.003717645,0.240425018,0.351659709,1,0.188758457,0.710466266,0.311259234,0.232356756
456,0.684579382,0.178474297,0.05785794,0.173568691,0.076490141,0.206753433,0.01706756,0.128673524,0.161114415,1,0.790813301,0.653874413,0.514673647,0.931866927
457,0.806296171,0.14811188,0.049836394,0.047002099,0.133237394,0.181178501,0.169581427,0.088648375,0.18240393,1,0.472821902,0.989059044,0.60237519,0.543166191
458,0.469528721,0.187314849,0.171499544,0.130919018,0.109540772,0.102604209,0.02318939,0.180440399,0.094491818,1,0.941275383,0.467476331,0.522863831,0.494032706
459,0.8218481,0.077079373,0.264522962,0.172316696,0.102452884,0.059995389,0.03786844,0.034551505,0.251212752,1,0.980294647,0.42769422,0.845968205,0.633736486
460,0.512205492,0.080278737,0.036999502,0.140322507,0.037983555,0.165780743,0.178617081,0.154429458,0.205588417,1,0.293135502,0.310735654,0.40091383,0.535177096
461,0.540212461,0.018403575,0.297907373,0.01567196,0.328963617,0.251985744,0.030511796,0.006809281,0.049746653,1,0.490941708,0.726319652,0.683072177,0.04375773
462,0.842148328,0.145285198,0.07181019,0.00422214,0.095710566,0.188994688,0.249670408,0.045668142,0.198638668,1,0.975046193,0.278252384,0.887939525,0.721105017
463,0.477208098,0.119007037,0.026078392,0.138043613,0.198694889,0.117402743,0.190528517,0.063646518,0.146598292,1,0.479012697,0.461895129,0.065437427,0.285028305
464,0.583612531,0.133713852,0.195051345,0.189462473,0.091350857,0.12764516,0.060158453,0.092841732,0.109776127,1,0.704094694,0.742341156,0.094414532,0.923279761
465,0.346908072,0.115208081,0.122263683,0.15788458,0.178035489,0.182618164,0.169666141,0.066912277,0.007411585,1,0.298494784,0.233975803,0.400827517,0.698378508
466,0.627903894,0.216310008,0.231379018,0.060179169,0.023339809,0.172823672,0.204425487,0.03772372,0.053819116,1,0.831709934,0.401622971,0.461929738,0.739656914
467,0.563831039,0.187633749,0.06143778,0.199140688,0.09934928,0.090752144,0.213183822,0.056407695,0.092094842,1,0.157805403,0.910739406,0.440224712,0.930469271
468,0.59557383,0.049327795,0.166058272,0.056443249,0.088257844,0.013110531,0.1971505,0.231898831,0.197752978,1,0.286110488,0.431389324,0.42320182,0.856114391
469,0.135065876,0.01183096,0.000912155,0.373473017,0.385162977,0.015208895,0.148552826,0.061146882,0.003712287,1,0.600358674,0.729246443,0.07341828,0.073491176
470,0.450880833,0.130497488,0.114630438,0.2632275,0.153035525,0.152249337,0.002263416,0.050127166,0.13396913,1,0.532584203,0.397127331,0.86782645,0.805185263
471,0.425112631,0.119068036,0.20849031,0.053378177,0.237493109,0.179754779,0.076594694,0.055952673,0.069268222,1,0.428150643,0.090689934,0.429691426,0.569473038
472,0.376601323,0.257844398,0.00827616,0.010687132,0.111055154,0.05634356,0.227256096,0.158421296,0.170116204,1,0.521667679,0.028542597,0.68420691,0.649961394
473,0.387786742,0.072025721,0.04737753,0.300931739,0.020643054,0.067485438,0.172691949,0.292092761,0.026751806,1,0.365612826,0.647007233,0.704542214,0.322504544
474,0.687732162,0.17357451,0.225000325,0.237914552,0.005355016,0.065886254,0.102511444,6.30229E-05,0.189694876,1,0.996406769,0.63334459,0.241045301,0.109777757
475,0.408919319,0.020106213,0.068823475,0.151457883,0.1379753,0.027827055,0.160109045,0.15381738,0.279883648,1,0.274659231,0.019793443,0.393129004,0.734494922
476,0.511959504,0.153902605,0.113578679,0.134815875,0.12364686,0.164453827,0.103930528,0.173636414,0.032035211,1,0.657692731,0.871371508,0.59511634,0.567155895
477,0.899316323,0.089157091,0.007370164,0.265557791,0.017957705,0.086453228,0.020409307,0.250095086,0.262999629,1,0.612834567,0.90765382,0.997995807,0.692545922
478,0.497877519,0.242043508,0.031164717,0.035651078,0.19824895,0.193778028,0.221334546,0.021409123,0.056370051,1,0.218688199,0.70546356,0.051565494,0.442557224
479,0.462743977,0.090398564,0.029706568,0.046744408,0.1258471,0.150153732,0.193132954,0.157283026,0.206733648,1,0.071396149,0.23904833,0.206283107,0.851531595
480,0.351715246,0.213678673,0.140728794,0.249902624,0.045935249,0.040756475,0.033218868,0.186220897,0.08955842,1,0.682610459,0.18057844,0.776821569,0.506703679
481,0.46261758,0.124902614,0.112542225,0.155106772,0.238974725,0.096717898,0.220719638,0.021014164,0.030021965,1,0.964401873,0.13868892,0.956937948,0.279902517
482,0.374107946,0.166492903,0.082779117,0.082654279,0.161821332,0.156151263,0.039507696,0.155080339,0.155513071,1,0.435007142,0.03900952,0.684110445,0.648576514
483,0.309652327,0.048619536,0.01078195,0.21957735,0.118198948,0.223351244,0.078766552,0.24815645,0.052547969,1,0.395371191,0.471445775,0.13344667,0.212205073
484,0.566213651,0.061878675,0.023673657,0.006505725,0.225597114,0.015799937,0.181907615,0.220455841,0.264181438,1,0.662686777,0.4189959,0.416720749,0.205663598
485,0.634206713,0.027628707,0.226428711,0.19571876,0.083432303,0.227637756,0.182719263,0.043154993,0.013279508,1,0.59990669,0.565706539,0.575908488,0.333600408
486,1.066947832,0.07255445,0.101640106,0.029687396,0.001318814,0.128526713,0.355819432,0.084910298,0.22554279,1,0.936887615,0.566110936,0.291434008,0.721001986
487,0.736364186,0.039715554,0.044783161,0.235564351,0.091793879,0.215819441,0.204291627,0.162706195,0.005325793,1,0.996058254,0.63150496,0.469790833,0.794932754
488,0.8700343,0.160574945,0.155319423,0.08761582,0.0493551,0.027764523,0.190127725,0.187144246,0.142098218,1,0.917166395,0.99804557,0.761741196,0.500052042
489,0.613947039,0.176627557,0.138290388,0.103687123,0.019523335,0.013085237,0.153871386,0.194277086,0.20063789,1,0.805599912,0.334461639,0.725951903,0.588092965
490,0.690271516,0.20328499,0.035149467,0.024854192,0.032136199,0.187292282,0.211831865,0.116088713,0.189362293,1,0.107981908,0.699672286,0.75158542,0.959653798
491,0.542791792,0.288234421,0.161518233,0.016692858,0.094332489,0.121186703,0.243331008,0.034200003,0.040504286,1,0.853184249,0.521944139,0.554814167,0.285754576
492,0.712820009,0.092535142,0.080801153,0.119796817,0.128927846,0.218726124,0.108254361,0.196114704,0.054843852,1,0.698778847,0.802164567,0.906739139,0.475216652
493,0.37102706,0.174200206,0.036570457,0.030428674,0.173157715,0.036461098,0.038667107,0.28943153,0.221083214,1,0.410126709,0.421763712,0.219221986,0.619911986
494,0.743626262,0.103129399,0.159984562,0.038474244,0.190431755,0.039654389,0.167483248,0.108468532,0.192373871,1,0.435560946,0.858121762,0.919891539,0.496032224
495,0.558589516,0.057880485,0.254023497,0.263383837,0.022355758,0.033344789,0.064988933,0.250921804,0.053100898,1,0.918980379,0.238968199,0.800945312,0.887599934
496,0.452348766,0.211680018,0.212168037,0.076068877,0.207551532,0.064132054,0.150056653,0.071417358,0.006925471,1,0.785808816,0.584510991,0.752933427,0.96948344
497,0.660007296,0.162172489,0.057366444,0.155535124,0.165367013,0.152489832,0.136237791,0.073578406,0.097252902,1,0.590778102,0.894944848,0.830519123,0.905669333
498,0.387687247,0.108019962,0.375592344,0.016606154,0.294837784,0.092263439,0.026150487,0.063330083,0.023199746,1,0.60684786,0.926729047,0.003730021,0.063558842
499,0.694702728,0.132625381,0.1430872,0.102431146,0.162489858,0.168614494,0.156386906,0.110935355,0.023429661,1,0.954060162,0.801230419,0.814276173,0.701513775
500,0.885255118,0.003387992,0.253408635,0.097651289,0.053733505,0.085535488,0.018963484,0.102990505,0.384329103,1,0.262627458,0.775687483,0.208020366,0.938104424
501,0.801495101,0.167063086,0.121396188,0.132885516,0.01405717,0.222298655,0.082969707,0.105233583,0.154096095,1,0.987314799,0.559785668,0.52519525,0.27772698
502,0.757839936,0.045147976,0.192193139,0.178796146,0.159881329,0.157012631,0.058758506,0.055650193,0.152560081,1,0.976886794,0.209607682,0.987354599,0.766879498
503,0.734081255,0.011581054,0.129913972,0.003732029,0.099961698,0.056736008,0.279290663,0.144123201,0.274661374,1,0.489489892,0.261844722,0.864543028,0.767690777
504,0.243875902,0.198061031,0.131092436,0.14270459,0.217809511,0.033634126,0.004969405,0.112689121,0.159039781,1,0.14566377,0.443472191,0.772905348,0.594183206
505,0.553475653,0.07283879,0.196616196,0.198792935,0.134578426,0.21445288,0.131979295,0.043361147,0.007380331,1,0.821468857,0.478678035,0.391987302,0.532737165
506,0.489404234,0.145261312,0.059081829,0.09670403,0.176793411,0.177813756,0.064264969,0.094480378,0.185600315,1,0.593780762,0.282516368,0.234658993,0.270714594
507,0.469926258,0.218203877,0.042637554,0.192859281,0.021233791,0.069240965,0.138999439,0.207138518,0.109686575,1,0.911925494,0.156212941,0.605988909,0.901649788
508,0.305445377,0.081828253,0.19070453,0.238401021,0.09408425,0.03602584,0.110114742,0.191542684,0.05729868,1,0.753782091,0.174260619,0.29833137,0.402898172
509,0.325770427,0.084611646,0.220133776,0.110825543,0.104213872,0.130702263,0.064038026,0.23200147,0.053473404,1,0.13728401,0.252871832,0.053227747,0.613350214
